,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 20:07:35.218679,0.618,1.1297988891601562,4.5e-05,1.0,459,0.5374411940574646,0.6838235294117647,0.8122270742358079,0.7480253018237863,1.5218,268.101,33.513,459,google/electra-base-discriminator,glue,mrpc,False,NA
1,saad,2024-07-24 20:07:35.218679,0.5255,15.155638694763184,4e-05,2.0,918,0.4632723927497864,0.8112745098039216,0.8592321755027422,0.835253342653332,1.5573,261.999,32.75,918,google/electra-base-discriminator,glue,mrpc,False,NA
2,saad,2024-07-24 20:07:35.218679,0.4274,2.9804937839508057,3.5e-05,3.0,1377,0.5377463698387146,0.7524509803921569,0.8007889546351084,0.7766199675136326,1.5396,264.996,33.125,1377,google/electra-base-discriminator,glue,mrpc,False,NA
3,saad,2024-07-24 20:07:35.218679,0.3161,0.45545923709869385,3e-05,4.0,1836,0.5385409593582153,0.8382352941176471,0.8885135135135136,0.8633744038155804,1.5505,263.143,32.893,1836,google/electra-base-discriminator,glue,mrpc,False,NA
4,saad,2024-07-24 20:07:35.218679,0.2177,0.27969637513160706,2.5e-05,5.0,2295,0.5023290514945984,0.8480392156862745,0.8876811594202899,0.8678601875532822,1.5321,266.308,33.289,2295,google/electra-base-discriminator,glue,mrpc,False,NA
5,saad,2024-07-24 20:07:35.218679,0.1455,1.6650371551513672,2e-05,6.0,2754,0.6488316655158997,0.8578431372549019,0.901360544217687,0.8796018407362944,1.558,261.88,32.735,2754,google/electra-base-discriminator,glue,mrpc,False,NA
6,saad,2024-07-24 20:07:35.218679,0.0926,0.04527319595217705,1.5e-05,7.0,3213,0.7464717626571655,0.8602941176470589,0.9018932874354562,0.8810937025412575,1.5371,265.436,33.179,3213,google/electra-base-discriminator,glue,mrpc,False,NA
7,saad,2024-07-24 20:07:35.218679,0.0539,0.03512033075094223,1e-05,8.0,3672,0.8033720850944519,0.8627450980392157,0.9017543859649123,0.8822497420020641,1.5403,264.887,33.111,3672,google/electra-base-discriminator,glue,mrpc,False,NA
8,saad,2024-07-24 20:07:35.218679,0.0379,0.11368502676486969,5e-06,9.0,4131,0.8497291207313538,0.8602941176470589,0.9001751313485115,0.8802346244977852,1.5398,264.961,33.12,4131,google/electra-base-discriminator,glue,mrpc,False,NA
9,saad,2024-07-24 20:07:35.218679,0.0211,0.011621479876339436,0.0,10.0,4590,0.8321195244789124,0.8676470588235294,0.9065743944636677,0.8871107266435986,1.5316,266.381,33.298,4590,google/electra-base-discriminator,glue,mrpc,False,NA
10,saad,2024-07-24 20:07:35.218679,0.0211,0.011621479876339436,0.0,10.0,4590,0.8321195244789124,0.8676470588235294,0.9065743944636677,0.8871107266435986,1.539,265.114,33.139,4590,google/electra-base-discriminator,glue,mrpc,False,NA
