,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 02:49:13.092385,0.6537,2.055093765258789,4.5e-05,1.0,1179,0.6187771558761597,0.6737003058103975,5.9884,546.057,68.299,1179,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
1,saad,2024-07-24 02:49:13.092385,0.5663,3.070966958999634,4e-05,2.0,2358,0.5959658622741699,0.6886850152905198,6.0496,540.528,67.607,2358,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
2,saad,2024-07-24 02:49:13.092385,0.4066,24.583677291870117,3.5e-05,3.0,3537,0.7550901174545288,0.6996941896024464,6.1081,535.358,66.961,3537,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
3,saad,2024-07-24 02:49:13.092385,0.2683,4.986252784729004,3e-05,4.0,4716,1.1099236011505127,0.6984709480122324,6.0381,541.56,67.736,4716,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
4,saad,2024-07-24 02:49:13.092385,0.2011,0.1249590516090393,2.5e-05,5.0,5895,1.291480302810669,0.7021406727828746,6.0574,539.84,67.521,5895,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
5,saad,2024-07-24 02:49:13.092385,0.1617,0.24989408254623413,2e-05,6.0,7074,1.5524123907089233,0.6996941896024464,6.1289,533.541,66.733,7074,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
6,saad,2024-07-24 02:49:13.092385,0.1181,0.3363988697528839,1.5e-05,7.0,8253,1.5825849771499634,0.7021406727828746,6.1088,535.297,66.953,8253,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
7,saad,2024-07-24 02:49:13.092385,0.0852,0.2684517502784729,1e-05,8.0,9432,1.8734068870544434,0.6972477064220184,6.0489,540.592,67.615,9432,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
8,saad,2024-07-24 02:49:13.092385,0.0584,0.024089476093649864,5e-06,9.0,10611,2.1526427268981934,0.6993883792048929,6.0952,536.486,67.102,10611,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
9,saad,2024-07-24 02:49:13.092385,0.0321,0.0025741555728018284,0.0,10.0,11790,2.305290699005127,0.6987767584097859,6.0776,538.044,67.297,11790,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
10,saad,2024-07-24 02:49:13.092385,0.0321,0.0025741555728018284,0.0,10.0,11790,2.305290699005127,0.6987767584097859,6.1043,535.686,67.002,11790,distilbert/distilbert-base-uncased,super_glue,boolq,False,NA
