,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 03:17:12.799518,0.6675,1.9095079898834229,4.5e-05,1.0,1179,0.6673009991645813,0.6217125382262997,12.2291,267.395,33.445,1179,google/electra-base-discriminator,super_glue,boolq,False,NA
1,saad,2024-07-24 03:17:12.799518,0.6651,0.5941570401191711,4e-05,2.0,2358,0.6649901866912842,0.6217125382262997,12.1745,268.593,33.595,2358,google/electra-base-discriminator,super_glue,boolq,False,NA
2,saad,2024-07-24 03:17:12.799518,0.6648,1.1452136039733887,3.5e-05,3.0,3537,0.6632275581359863,0.6217125382262997,11.999,272.523,34.086,3537,google/electra-base-discriminator,super_glue,boolq,False,NA
3,saad,2024-07-24 03:17:12.799518,0.6643,0.42097434401512146,3e-05,4.0,4716,0.663709819316864,0.6217125382262997,12.1854,268.354,33.565,4716,google/electra-base-discriminator,super_glue,boolq,False,NA
4,saad,2024-07-24 03:17:12.799518,0.6636,0.48688921332359314,2.5e-05,5.0,5895,0.6645092964172363,0.6217125382262997,12.1665,268.772,33.617,5895,google/electra-base-discriminator,super_glue,boolq,False,NA
5,saad,2024-07-24 03:17:12.799518,0.6634,1.0837974548339844,2e-05,6.0,7074,0.6635146141052246,0.6217125382262997,12.1411,269.334,33.687,7074,google/electra-base-discriminator,super_glue,boolq,False,NA
6,saad,2024-07-24 03:17:12.799518,0.6628,0.9095888733863831,1.5e-05,7.0,8253,0.6638267040252686,0.6217125382262997,11.8806,275.239,34.426,8253,google/electra-base-discriminator,super_glue,boolq,False,NA
7,saad,2024-07-24 03:17:12.799518,0.6633,0.39718741178512573,1e-05,8.0,9432,0.6633570790290833,0.6217125382262997,12.2063,267.895,33.507,9432,google/electra-base-discriminator,super_glue,boolq,False,NA
8,saad,2024-07-24 03:17:12.799518,0.6629,0.3832060396671295,5e-06,9.0,10611,0.6633954048156738,0.6217125382262997,11.8584,275.753,34.49,10611,google/electra-base-discriminator,super_glue,boolq,False,NA
9,saad,2024-07-24 03:17:12.799518,0.6629,0.43626606464385986,0.0,10.0,11790,0.6634249091148376,0.6217125382262997,11.9335,274.019,34.273,11790,google/electra-base-discriminator,super_glue,boolq,False,NA
10,saad,2024-07-24 03:17:12.799518,0.6629,0.43626606464385986,0.0,10.0,11790,0.6634249091148376,0.6217125382262997,11.8907,275.005,34.397,11790,google/electra-base-discriminator,super_glue,boolq,False,NA
