,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-23 16:08:50.457087,0.7038,3.8661463260650635,4.5e-05,1.0,80,0.6930574178695679,0.5633802816901409,0.1394,509.147,64.54,80,distilbert/distilbert-base-uncased,glue,wnli,False,NA
1,saad,2024-07-23 16:08:50.457087,0.6992,2.161776065826416,4e-05,2.0,160,0.6950275897979736,0.43661971830985913,0.1386,512.232,64.931,160,distilbert/distilbert-base-uncased,glue,wnli,False,NA
2,saad,2024-07-23 16:08:50.457087,0.6951,2.4886505603790283,3.5e-05,3.0,240,0.6951546669006348,0.4225352112676056,0.138,514.607,65.232,240,distilbert/distilbert-base-uncased,glue,wnli,False,NA
3,saad,2024-07-23 16:08:50.457087,0.6995,2.1546084880828857,3e-05,4.0,320,0.6938177347183228,0.5492957746478874,0.1394,509.413,64.573,320,distilbert/distilbert-base-uncased,glue,wnli,False,NA
4,saad,2024-07-23 16:08:50.457087,0.6964,2.047639846801758,2.5e-05,5.0,400,0.7024614810943604,0.43661971830985913,0.1397,508.322,64.435,400,distilbert/distilbert-base-uncased,glue,wnli,False,NA
5,saad,2024-07-23 16:08:50.457087,0.693,1.9127960205078125,2e-05,6.0,480,0.6947356462478638,0.5492957746478874,0.1394,509.401,64.572,480,distilbert/distilbert-base-uncased,glue,wnli,False,NA
6,saad,2024-07-23 16:08:50.457087,0.6924,2.0964865684509277,1.5e-05,7.0,560,0.694961667060852,0.5633802816901409,0.1379,514.975,65.279,560,distilbert/distilbert-base-uncased,glue,wnli,False,NA
7,saad,2024-07-23 16:08:50.457087,0.6931,2.1724607944488525,1e-05,8.0,640,0.7032451033592224,0.23943661971830985,0.1369,518.456,65.72,640,distilbert/distilbert-base-uncased,glue,wnli,False,NA
8,saad,2024-07-23 16:08:50.457087,0.6926,2.343385696411133,5e-06,9.0,720,0.7091779708862305,0.22535211267605634,0.1362,521.346,66.086,720,distilbert/distilbert-base-uncased,glue,wnli,False,NA
9,saad,2024-07-23 16:08:50.457087,0.6919,2.3244383335113525,0.0,10.0,800,0.7160406112670898,0.22535211267605634,0.1376,516.095,65.42,800,distilbert/distilbert-base-uncased,glue,wnli,False,NA
10,saad,2024-07-23 16:08:50.457087,0.6919,2.3244383335113525,0.0,10.0,800,0.7160406112670898,0.22535211267605634,0.1385,512.705,64.991,800,distilbert/distilbert-base-uncased,glue,wnli,False,NA
