,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-23 15:47:23.420495,0.7448,11.540447235107422,4.5e-05,1.0,80,0.692744255065918,0.5633802816901409,0.322,220.465,27.946,80,facebook/bart-base,glue,wnli,False,NA
1,saad,2024-07-23 15:47:23.420495,0.7183,5.796520233154297,4e-05,2.0,160,0.694180965423584,0.5633802816901409,0.3246,218.708,27.724,160,facebook/bart-base,glue,wnli,False,NA
2,saad,2024-07-23 15:47:23.420495,0.7145,4.340554714202881,3.5e-05,3.0,240,0.7082796692848206,0.43661971830985913,0.3191,222.499,28.204,240,facebook/bart-base,glue,wnli,False,NA
3,saad,2024-07-23 15:47:23.420495,0.7106,2.5663552284240723,3e-05,4.0,320,0.7244303822517395,0.43661971830985913,0.3132,226.688,28.735,320,facebook/bart-base,glue,wnli,False,NA
4,saad,2024-07-23 15:47:23.420495,0.7121,3.740669012069702,2.5e-05,5.0,400,0.6950058341026306,0.4647887323943662,0.3144,225.861,28.63,400,facebook/bart-base,glue,wnli,False,NA
5,saad,2024-07-23 15:47:23.420495,0.6956,5.134457111358643,2e-05,6.0,480,0.7254221439361572,0.43661971830985913,0.3149,225.489,28.583,480,facebook/bart-base,glue,wnli,False,NA
6,saad,2024-07-23 15:47:23.420495,0.7056,3.8339529037475586,1.5e-05,7.0,560,0.6897435188293457,0.5633802816901409,0.316,224.686,28.481,560,facebook/bart-base,glue,wnli,False,NA
7,saad,2024-07-23 15:47:23.420495,0.6971,4.638373851776123,1e-05,8.0,640,0.7185577750205994,0.43661971830985913,0.3199,221.961,28.136,640,facebook/bart-base,glue,wnli,False,NA
8,saad,2024-07-23 15:47:23.420495,0.6925,3.635692596435547,5e-06,9.0,720,0.7008283138275146,0.323943661971831,0.3217,220.731,27.98,720,facebook/bart-base,glue,wnli,False,NA
9,saad,2024-07-23 15:47:23.420495,0.6955,2.897329330444336,0.0,10.0,800,0.7113017439842224,0.43661971830985913,0.3189,222.668,28.226,800,facebook/bart-base,glue,wnli,False,NA
10,saad,2024-07-23 15:47:23.420495,0.6955,2.897329330444336,0.0,10.0,800,0.7113017439842224,0.43661971830985913,0.3153,225.2,28.547,800,facebook/bart-base,glue,wnli,False,NA
