,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 02:34:47.027357,0.8156,9.239294052124023,4.5e-05,1.0,32,0.7860230803489685,0.6964285714285714,0.4872881355932203,0.5918583535108959,0.4225,132.543,16.568,32,google/electra-base-discriminator,super_glue,cb,False,NA
1,saad,2024-07-24 02:34:47.027357,0.5601,1.2124645709991455,4e-05,2.0,64,0.7595098614692688,0.7321428571428571,0.5098870056497175,0.6210149313962873,0.4311,129.91,16.239,64,google/electra-base-discriminator,super_glue,cb,False,NA
2,saad,2024-07-24 02:34:47.027357,0.4111,14.513314247131348,3.5e-05,3.0,96,0.8175724148750305,0.7857142857142857,0.5473684210526315,0.6665413533834585,0.433,129.34,16.168,96,google/electra-base-discriminator,super_glue,cb,False,NA
3,saad,2024-07-24 02:34:47.027357,0.2551,0.3077489137649536,3e-05,4.0,128,0.9171334505081177,0.7857142857142857,0.548101560680177,0.6669079231972314,0.4428,126.461,15.808,128,google/electra-base-discriminator,super_glue,cb,False,NA
4,saad,2024-07-24 02:34:47.027357,0.1972,1.0006564855575562,2.5e-05,5.0,160,0.7205552458763123,0.8035714285714286,0.5601398601398601,0.6818556443556443,0.4366,128.273,16.034,160,google/electra-base-discriminator,super_glue,cb,False,NA
5,saad,2024-07-24 02:34:47.027357,0.0713,0.10949408262968063,2e-05,6.0,192,0.5296779870986938,0.8928571428571429,0.8511544011544011,0.872005772005772,0.451,124.157,15.52,192,google/electra-base-discriminator,super_glue,cb,False,NA
6,saad,2024-07-24 02:34:47.027357,0.0334,0.11792382597923279,1.5e-05,7.0,224,0.8251717686653137,0.8571428571428571,0.8266233766233766,0.8418831168831169,0.439,127.557,15.945,224,google/electra-base-discriminator,super_glue,cb,False,NA
7,saad,2024-07-24 02:34:47.027357,0.0128,0.10888125747442245,1e-05,8.0,256,0.8666329383850098,0.8571428571428571,0.8659611992945327,0.8615520282186949,0.447,125.277,15.66,256,google/electra-base-discriminator,super_glue,cb,False,NA
8,saad,2024-07-24 02:34:47.027357,0.0093,0.0553436353802681,5e-06,9.0,288,0.866223156452179,0.8571428571428571,0.8659611992945327,0.8615520282186949,0.4309,129.954,16.244,288,google/electra-base-discriminator,super_glue,cb,False,NA
9,saad,2024-07-24 02:34:47.027357,0.0082,0.08350525796413422,0.0,10.0,320,0.8489762544631958,0.8571428571428571,0.8659611992945327,0.8615520282186949,0.4398,127.338,15.917,320,google/electra-base-discriminator,super_glue,cb,False,NA
10,saad,2024-07-24 02:34:47.027357,0.0082,0.08350525796413422,0.0,10.0,320,0.8489762544631958,0.8571428571428571,0.8659611992945327,0.8615520282186949,0.4801,116.652,14.582,320,google/electra-base-discriminator,super_glue,cb,False,NA
