,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 03:08:33.876494,0.8983,6.34844446182251,4.5e-05,1.0,32,0.869625449180603,0.5357142857142857,0.3671394799054373,0.45142688280986154,0.5443,102.887,12.861,32,facebook/bart-base,super_glue,cb,True,seq_bn
1,saad,2024-07-24 03:08:33.876494,0.7152,5.95599365234375,4e-05,2.0,64,0.7896842956542969,0.6607142857142857,0.4612159329140461,0.5609651093141659,0.5448,102.789,12.849,64,facebook/bart-base,super_glue,cb,True,seq_bn
2,saad,2024-07-24 03:08:33.876494,0.674,12.939237594604492,3.5e-05,3.0,96,0.7624534964561462,0.6964285714285714,0.48646125116713357,0.5914449112978525,0.5491,101.992,12.749,96,facebook/bart-base,super_glue,cb,True,seq_bn
3,saad,2024-07-24 03:08:33.876494,0.577,6.202337265014648,3e-05,4.0,128,0.7527794241905212,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5724,97.833,12.229,128,facebook/bart-base,super_glue,cb,True,seq_bn
4,saad,2024-07-24 03:08:33.876494,0.5794,14.121078491210938,2.5e-05,5.0,160,0.74683678150177,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5529,101.279,12.66,160,facebook/bart-base,super_glue,cb,True,seq_bn
5,saad,2024-07-24 03:08:33.876494,0.545,3.1991665363311768,2e-05,6.0,192,0.7426013350486755,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.555,100.908,12.614,192,facebook/bart-base,super_glue,cb,True,seq_bn
6,saad,2024-07-24 03:08:33.876494,0.5261,8.565711975097656,1.5e-05,7.0,224,0.728658139705658,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5406,103.58,12.947,224,facebook/bart-base,super_glue,cb,True,seq_bn
7,saad,2024-07-24 03:08:33.876494,0.5121,4.909874439239502,1e-05,8.0,256,0.7288861870765686,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5421,103.309,12.914,256,facebook/bart-base,super_glue,cb,True,seq_bn
8,saad,2024-07-24 03:08:33.876494,0.4824,1.617578387260437,5e-06,9.0,288,0.7217722535133362,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5442,102.898,12.862,288,facebook/bart-base,super_glue,cb,True,seq_bn
9,saad,2024-07-24 03:08:33.876494,0.4872,12.587688446044922,0.0,10.0,320,0.718755304813385,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.5334,104.988,13.123,320,facebook/bart-base,super_glue,cb,True,seq_bn
10,saad,2024-07-24 03:08:33.876494,0.4872,12.587688446044922,0.0,10.0,320,0.718755304813385,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.531,105.47,13.184,320,facebook/bart-base,super_glue,cb,True,seq_bn
0,saad,2024-07-24 03:08:33.876494,0.9191,6.936338901519775,4.5e-05,1.0,32,0.8743665814399719,0.5714285714285714,0.39345839345839345,0.48244348244348245,0.5333,105.016,13.127,32,facebook/bart-base,super_glue,cb,True,prefix_tuning
1,saad,2024-07-24 03:08:33.876494,0.7904,5.716235160827637,4e-05,2.0,64,0.8003531694412231,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5411,103.493,12.937,64,facebook/bart-base,super_glue,cb,True,prefix_tuning
2,saad,2024-07-24 03:08:33.876494,0.7424,14.299641609191895,3.5e-05,3.0,96,0.7714425325393677,0.7142857142857143,0.49858757062146886,0.6064366424535916,0.5494,101.928,12.741,96,facebook/bart-base,super_glue,cb,True,prefix_tuning
3,saad,2024-07-24 03:08:33.876494,0.7061,6.494577884674072,3e-05,4.0,128,0.7597668766975403,0.7142857142857143,0.49858757062146886,0.6064366424535916,0.5699,98.265,12.283,128,facebook/bart-base,super_glue,cb,True,prefix_tuning
4,saad,2024-07-24 03:08:33.876494,0.6981,12.534781455993652,2.5e-05,5.0,160,0.7628809213638306,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5545,100.992,12.624,160,facebook/bart-base,super_glue,cb,True,prefix_tuning
5,saad,2024-07-24 03:08:33.876494,0.673,5.007432460784912,2e-05,6.0,192,0.7684330940246582,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5607,99.872,12.484,192,facebook/bart-base,super_glue,cb,True,prefix_tuning
6,saad,2024-07-24 03:08:33.876494,0.6925,16.25467300415039,1.5e-05,7.0,224,0.7728452682495117,0.7142857142857143,0.49858757062146886,0.6064366424535916,0.5595,100.085,12.511,224,facebook/bart-base,super_glue,cb,True,prefix_tuning
7,saad,2024-07-24 03:08:33.876494,0.6503,10.537202835083008,1e-05,8.0,256,0.7717319130897522,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5553,100.848,12.606,256,facebook/bart-base,super_glue,cb,True,prefix_tuning
8,saad,2024-07-24 03:08:33.876494,0.6458,4.798074245452881,5e-06,9.0,288,0.7736750841140747,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5814,96.326,12.041,288,facebook/bart-base,super_glue,cb,True,prefix_tuning
9,saad,2024-07-24 03:08:33.876494,0.6711,14.290977478027344,0.0,10.0,320,0.7742530107498169,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5451,102.728,12.841,320,facebook/bart-base,super_glue,cb,True,prefix_tuning
10,saad,2024-07-24 03:08:33.876494,0.6711,14.290977478027344,0.0,10.0,320,0.7742530107498169,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5456,102.645,12.831,320,facebook/bart-base,super_glue,cb,True,prefix_tuning
0,saad,2024-07-24 03:08:33.876494,0.8526,16.81159210205078,4.5e-05,1.0,32,0.9089369177818298,0.6785714285714286,0.4733992467043315,0.5759853376378801,0.5979,93.656,11.707,32,facebook/bart-base,super_glue,cb,True,mam_adapter
1,saad,2024-07-24 03:08:33.876494,0.6872,4.419247150421143,4e-05,2.0,64,0.8484896421432495,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5999,93.354,11.669,64,facebook/bart-base,super_glue,cb,True,mam_adapter
2,saad,2024-07-24 03:08:33.876494,0.6461,22.786725997924805,3.5e-05,3.0,96,0.8296521306037903,0.7142857142857143,0.4984859072909387,0.6063858107883265,0.61,91.8,11.475,96,facebook/bart-base,super_glue,cb,True,mam_adapter
3,saad,2024-07-24 03:08:33.876494,0.4341,4.419424057006836,3e-05,4.0,128,0.6984646916389465,0.7321428571428571,0.6133190118152524,0.6727309344790547,0.625,89.593,11.199,128,facebook/bart-base,super_glue,cb,True,mam_adapter
4,saad,2024-07-24 03:08:33.876494,0.3245,7.582487106323242,2.5e-05,5.0,160,0.6790550351142883,0.7678571428571429,0.639412997903564,0.7036350703803534,0.6187,90.519,11.315,160,facebook/bart-base,super_glue,cb,True,mam_adapter
