,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
0,saad,2024-07-24 02:31:49.106166,0.7839,14.888303756713867,4.5e-05,1.0,32,0.8010031580924988,0.6785714285714286,0.4723212164409598,0.5754463225061942,0.2295,243.967,30.496,32,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
1,saad,2024-07-24 02:31:49.106166,0.4723,1.5740364789962769,4e-05,2.0,64,0.6896551251411438,0.7321428571428571,0.5102564102564102,0.6211996336996337,0.2115,264.758,33.095,64,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
2,saad,2024-07-24 02:31:49.106166,0.247,7.027243137359619,3.5e-05,3.0,96,0.6924859285354614,0.7857142857142857,0.7227891156462585,0.754251700680272,0.2085,268.539,33.567,96,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
3,saad,2024-07-24 02:31:49.106166,0.1089,0.3796837031841278,3e-05,4.0,128,0.7365394234657288,0.8035714285714286,0.7659360040312421,0.7847537163013354,0.2097,267.074,33.384,128,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
4,saad,2024-07-24 02:31:49.106166,0.0459,0.3385058641433716,2.5e-05,5.0,160,0.7391592264175415,0.8214285714285714,0.7977171239582587,0.809572847693415,0.2155,259.804,32.475,160,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
5,saad,2024-07-24 02:31:49.106166,0.0262,0.04341350868344307,2e-05,6.0,192,0.7606726288795471,0.8214285714285714,0.7624758220502902,0.7919521967394307,0.2086,268.403,33.55,192,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
6,saad,2024-07-24 02:31:49.106166,0.0056,0.06334859132766724,1.5e-05,7.0,224,0.7532497048377991,0.8392857142857143,0.7916244511989192,0.8154550827423168,0.2126,263.436,32.93,224,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
7,saad,2024-07-24 02:31:49.106166,0.0034,0.03070264682173729,1e-05,8.0,256,0.7832480072975159,0.8214285714285714,0.7787878787878787,0.800108225108225,0.2157,259.61,32.451,256,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
8,saad,2024-07-24 02:31:49.106166,0.0029,0.022958215326070786,5e-06,9.0,288,0.7986689805984497,0.8214285714285714,0.7787878787878787,0.800108225108225,0.2216,252.763,31.595,288,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
9,saad,2024-07-24 02:31:49.106166,0.0025,0.06462711840867996,0.0,10.0,320,0.8024879693984985,0.8214285714285714,0.7787878787878787,0.800108225108225,0.2151,260.393,32.549,320,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
10,saad,2024-07-24 02:31:49.106166,0.0025,0.06462711840867996,0.0,10.0,320,0.8024879693984985,0.8214285714285714,0.7787878787878787,0.800108225108225,0.2151,260.295,32.537,320,distilbert/distilbert-base-uncased,super_glue,cb,False,NA
